Date,Bid,Descript
2016-02-22,000063.SZ,中金公司 根据 股权 激励 选股 名单 
2016-02-22,000063.SZ,不要 以为 只有 终端 MWC 真正 吸睛 的 是 这些 黑 科技 
2016-02-22,000063.SZ,机构投资者 涌向 新兴 题材 
2016-02-22,000063.SZ,中兴通讯 展示 MUSA 多址 原型机 实现 海量 物 联接 入 
2016-02-22,000063.SZ,电子 芯闻 早报 MWC 今 开幕 看 各路 大神 超强 演绎 
2016-02-22,000063.SZ,用 实力 说话 中兴 冀望 在 G 领域 取得 更大 成功 
2016-02-22,000063.SZ,苹果 支付 来 袭会 不会 抢走 支付宝 和 微信 的 蛋糕 
2016-02-22,000063.SZ,今日 股票行情 分析 年月日 股市 热点 题材 概念股 一览 
2016-02-22,000063.SZ,中兴通讯 将 发布 高性能 XGPON 家庭 网关 产品 
2016-02-22,000063.SZ,MWC 今日 开幕 虚拟现实 VR 设备 展露头角 
2016-02-22,000063.SZ,中兴通讯 与 中国移动 联合 发布 最新型 G 高频 原型机 
2016-02-22,000063.SZ,你 想 知道 的 在 这里 昨夜 今晨 MWC 发布 了 哪些 新品 啥 
2016-02-22,000063.SZ,SDNNFV 进入 商用 部署 阶段 中兴通讯 已经 准备就绪 
2016-02-22,000063.SZ,互动 股 股价 溢价 及 折让 对照表 
2016-02-22,000063.SZ,互动 股 股价 及升 跌 一览 
2016-02-22,000063.SZ,MWC 大会 首日 盘点 三星 SLGG 震撼 发布 
2016-02-22,000063.SZ,融资 余额 下滑 亿元 融资 客抢筹 这股 附 名单 
2016-02-22,000063.SZ,中兴 发布 智能 投影 SproPlus 配备 K 屏 支持 全频段 LTE 
2016-02-22,000063.SZ,月日 私募 内幕 传闻 大 揭秘 
2016-02-22,000063.SZ,中兴通讯 融资 融券 数据 月日 
2016-02-22,000063.SZ,盈警 盈喜 表列 过去 一个月 发出 盈警 及 盈喜 之 股份 
2016-02-22,000063.SZ,胜算 在握 一中 证券 彭 启明 推荐 中国国航 及 中兴通讯 
2016-02-22,000063.SZ,到期 港股 认股证 一览表 月日 
2016-02-22,000063.SZ,三星 支付 服务 入华 倒计时 股 严重 低估 
2016-02-22,000063.SZ,今日 题材 全国 两会 即将 召开 关注 新 消费 转型 升级 等 主题 机会 
2016-02-22,000063.SZ,ApplePay 搅动 移动 支付 格局 只 黑马 股 即将 爆发 
2016-02-22,000063.SZ,煤炭 钢铁 之后 有色 供给 侧 改革 的 投资 机会 
2016-02-22,000063.SZ,世界 移动 通信 大会 召开 在 即 G 概念 引 关注 
2016-02-22,000063.SZ,点 氪 华为 发布 Matebook 进军 笔记本 市场 Apple 向 四大行 
2016-02-22,000063.SZ,新闻 早报 近地 小 天体 失踪 之谜 
2016-02-22,000063.SZ,股 参会 证监会 换帅 能否 引 行情 换挡 大 动作 释 重磅 信号 
2016-02-22,000063.SZ,MWC 今日 开幕 华为 MateBook 及 TCLPlus 大亮 
2016-02-22,000063.SZ,早报 阿里 健康 称要 移交 药品 电子 监管网 鸿海付 亿元 定金 保障 夏普 收购案 
2016-02-22,000063.SZ,月日 股票交易 提示 
2016-02-22,000063.SZ,三星 支付 叫板 苹果 拟 月入 华 移动 支付 大战 升温 
2016-02-22,000063.SZ,早 知道 抓 我 呀 负责人 已 被捕 万科 重组 有 时间表 
2016-02-22,000063.SZ,早报 三星 发布 旗舰机 SSedge 传大疆 去年 净利 亿 
2016-02-22,000063.SZ,世界 移动 通信 大会 本周 召开 概念股 有望 迎来 投资 机会 
2016-02-22,000063.SZ,钛 晨报 华为 首款 笔记本 MateBook 来 了 售价 元起 
2016-02-22,000063.SZ,中兴 MWC 发布 Sproplus 着力 巩固 欧洲 市场 
2016-02-22,000063.SZ,中兴 曾学忠 今年 最 核心 的 战略 是 门店 拓展 
2016-02-22,000063.SZ,中兴通讯 去年 无线 产品 收入 增长 超 
2016-02-22,000063.SZ,本周 重要 财经 事件 
2016-02-21,000063.SZ,中兴 将 推 G 原型机 无线 研发 年 投入 升至 亿 欧元 
2016-02-21,000063.SZ,今日 涨停 股票 是 这些 
2016-02-21,000063.SZ,中国 量子 通信 离 规模 应用 还有 多远 
2016-02-21,000063.SZ,世界 移动 通信 大会 下周 召开 六股 迎 演出季 
2016-02-20,000063.SZ,贵州 大 数据 招商 引智 再 出发 目前 成功 对接 余个 合同 项目 
2016-02-20,000063.SZ,中国 经济 简讯 中兴通讯 今年 继续 推广 PreG 商用 
2016-02-20,000063.SZ,MWC 前瞻 中国 力量 持续 崛起 MWCS 更 值得 期待 
2016-02-20,000063.SZ,济宁 加快 两化 融合 助推 机械 工业 转型 发展 
2016-02-20,000063.SZ,入选 国家 重点 专项 网络安全 概念股 迎 升机 
2016-02-19,000063.SZ,月日 物 联网 新闻 早 知道 中欧 巨头 共推 物 联网 网络 技术 发展 人工智能 可 理解 童话故事 
2016-02-19,000063.SZ,财经 快讯 月日 晚间 中国 证券 快报 
2016-02-19,000063.SZ,截至 月日 A H股 共计 只 股票 股价 倒挂 
2016-02-19,000063.SZ,月日 晚间 可能 影响 股价 重要 资讯 速递 更新 中 
2016-02-19,000063.SZ,中兴通讯 发布 新款 混模 KUHD 超高 清 机顶盒 
2016-02-19,000063.SZ,月日 千股 千评 深市 
2016-02-19,000063.SZ,沪深股市 权重股 累 上证 反复 续软 深成 与 创业板 弹 
2016-02-19,000063.SZ,日 产业 热点 淘金 体育 产业链 望 加速 扩容 
2016-02-19,000063.SZ,中兴通讯 ZXR 交换机 获得 IPvReadyPhase 金牌 认证 
2016-02-19,000063.SZ,第三批 国家 智慧 城市 试点 名单 公布 新增 个 试点 城市 
2016-02-19,000063.SZ,中兴通讯 将 在 全球 十个 国家 和 地区 实现 技术 应用 
2016-02-19,000063.SZ,大行 點評 高盛 料中 興手 機業務表現 呆 滯削 價至元 
2016-02-19,000063.SZ,G 概念股 盛路通信 平台 化发展 新 模式 
2016-02-19,000063.SZ,中兴通讯 将 发布 高性能 家庭 网关 产品 提供 超高速 三网 融合 体验 
2016-02-19,000063.SZ,通信产业 成为 焦点 股站 在 风口 
2016-02-19,000063.SZ,高盛 下调 中兴 AH 目标价 评级 中性 
2016-02-19,000063.SZ,掘金 今日 行业 聚焦 两大 行业 现 利好 
2016-02-19,000063.SZ,TR 触控 面板 引入 LCDoncell 预期 随之 增长 
2016-02-19,000063.SZ,广电总局 将 组建 中 广 移动 布局 G 股 或 受益 
2016-02-19,000063.SZ,中兴通讯 融资 融券 数据 月日 
2016-02-18,000063.SZ,截至 月日 A H股 共计 只 股票 股价 倒挂 
2016-02-18,000063.SZ,中兴通讯 发布 简化 部署 的 COMBOPON 方案 
2016-02-18,000063.SZ,OVUM 中兴通讯 DSL 销售收入 出货量 及 市场份额 增速 显著 
2016-02-18,000063.SZ,科技 企业 逆势 成长 积聚 中国 经济 新动力 
2016-02-18,000063.SZ,互动 股 股价 溢价 及 折让 对照表 
2016-02-18,000063.SZ,中兴 服务 业务 规模 增长 达到 创 历史 新高 
2016-02-18,000063.SZ,亚太科技 春 节假日 零售 市场 销售 智能手机 笔记本电脑 符合 预期 电视 疲弱 
2016-02-18,000063.SZ,智慧 城市 信息 孤岛 待解 
2016-02-18,000063.SZ,移 我 所 想 年 科技 让 生活 更 时尚 
2016-02-18,000063.SZ,中兴通讯 融资 融券 数据 月日 
2016-02-18,000063.SZ,世界 移动 通信 大会 下周 召开 六只 股有 炒作 预期 
2016-02-18,000063.SZ,G 概念股 迎 井喷 契机 
2016-02-17,000063.SZ,强势 热点 板块 轮番 崛起 
2016-02-17,000063.SZ,信息科技 优选 持续 布局 荐 股 
2016-02-17,000063.SZ,G 产业 发展 迎 机遇 只 概念股 价值 解析 一览 
2016-02-17,000063.SZ,截至 月日 A H股 共计 只 股票 股价 倒挂 
2016-02-17,000063.SZ,中兴 发布 黑 科技 产品 电线 传输 G 信号 
2016-02-17,000063.SZ,周四 优质 股 推荐 有 哪些 板块 优质 股 推荐 一览 
2016-02-17,000063.SZ,G 产业 或成 关注 焦点 股 围猎 全攻略 
2016-02-17,000063.SZ,中兴通讯 将 发布 面向 PreGbackhaul 承载 的 接入 层 新品 
2016-02-17,000063.SZ,通信 行业 年报 前瞻 业绩 情况 符合 预期 继续 推荐 关注 流量 北斗 等 产业链 优质 公司 
2016-02-17,000063.SZ,中兴通讯 融资 融券 数据 月日 
2016-02-17,000063.SZ,今日 题材 家 企业 IPO 获批 影子 股迎 炒作 契机 
2016-02-17,000063.SZ,世界 移动 通信 大会 召开 在 即 把握 主题 投资 机会 
2016-02-17,000063.SZ,商情 短讯 三星 也 要 做 机器人 和 无人机 iPhone 独霸 智能手机 利润 华为 压 小米 年 Q 夺冠 
2016-02-17,000063.SZ,周三 绝杀 性 传闻 泄密 独家 版 
2016-02-17,000063.SZ,长江证券 工信部 年 开展 G 商用 研究 
2016-02-17,000063.SZ,世界 移动 通信 大会 将 开 G 和 电 竞 成为 今年 亮点 
2016-02-17,000063.SZ,工信部 发布 数据 凸显 消费 新 趋势 六股 代表 未来 
2016-02-17,000063.SZ,上市公司 研发 费用 占 比 不足 问题 突出 中铁 上汽 等央企 研发 费用 保持 高 投入 
2016-02-16,000063.SZ,中兴通讯 G 新品 将 吸睛 MWC 
2016-02-16,000063.SZ,A股 放量 站上 日 均线 大 级别 反弹 可 期 这些 股可 提前 布局 
2016-02-16,000063.SZ,月日 千股 千评 深市 
2016-02-16,000063.SZ,卖货 管理 的 外勤 获 数百万美元 A轮 融资 
2016-02-16,000063.SZ,四季度 次 新 偏股 基金 仓位 分化 成长 蓝筹 各有所爱 
2016-02-16,000063.SZ,截至 月日 A H股 共计 只 股票 股价 倒挂 
2016-02-16,000063.SZ,数据 揭示 深圳 股较 受 市场 青睐 牛股 频出 公司 扶摇直上 
2016-02-16,000063.SZ,中资 异动 舜宇 光学 涨 逾 早前 获瑞 信升 目标价 
2016-02-16,000063.SZ,月日 千股 千评 深市 
2016-02-16,000063.SZ,通信 设备 行业 联通 启动 LTE 三期 大规模集 采 竞争 驱动 G 建设 处于 投资 高峰期 
2016-02-16,000063.SZ,融资 余额 上涨 亿元 融资 客抢筹 这股 附 名单 
2016-02-16,000063.SZ,海通证券 通信 设备 板块 聚焦 泛 互联网 基础设施 国防 信息化 
2016-02-16,000063.SZ,MWC 召开 在 即 中兴通讯 将 推 重量级 智能 终端 
2016-02-16,000063.SZ,国睿 科技 年 年报 点评 内生 增长 强劲 改革 注入 主线 清晰 
2016-02-16,000063.SZ,通信 行业 一周 谈年 第周 回归 技术 核心 竞争力 
2016-02-16,000063.SZ,深度 中国 需要 怎样 的 智慧 城市 联盟 中外 家 联盟 组织 大起底 
2016-02-16,000063.SZ,中 美 信用 峰会 开鑫贷 周治翰 关注 机构 资金来源 
2016-02-16,000063.SZ,MWC 召开 在 即 中兴 将 推何 震憾 人心 的 智能 终端 
2016-02-16,000063.SZ,计算机行业 周报 金猴 攀顶 胜 在 比较 优势 
2016-02-16,000063.SZ,中兴通讯 明星 款 ZXCTNE 系列 出 新品 
2016-02-16,000063.SZ,中兴 发布 新一代 小型化 RRU 系列产品 功放 效率 再创新高 
2016-02-16,000063.SZ,哪些 热点 题材 机会 不能 错过 
2016-02-16,000063.SZ,面向 中兴通讯 构建 云管 融合 的 弹性 网络 
2016-02-16,000063.SZ,格力 手机 二代 曝光 仍为 低端 代工厂 提供 
2016-02-16,000063.SZ,联通 启动 LTE 三期 集采 G 提速 附股 
2016-02-16,000063.SZ,中兴通讯 融资 融券 数据 月日 
2016-02-16,000063.SZ,频繁 遭遇 美国 调查 中国 企业 应 适时 主动出击 
2016-02-16,000063.SZ,苹果 支付 登陆 全面 提速 股 底部 崛起 
2016-02-16,000063.SZ,今日 题材 中国 版 ApplePay 本月 日 上线 移动 支付 概念 升温 
2016-02-16,000063.SZ,苹果 支付 日 上线 五类 概念股 有望 爆发 附股 
2016-02-16,000063.SZ,中国联通 G 建设 提速 相关 设备 提供商 有望 受益 
2016-02-16,000063.SZ,月日 上市公司 重要 公告 一览 
2016-02-15,000063.SZ,龙虎榜 揭秘 两市 资金 抢筹前 个股 组图 
2016-02-15,000063.SZ,截至 月日 A H股 共计 只 股票 股价 倒挂 
2016-02-15,000063.SZ,年月日 千股 千评 
2016-02-15,000063.SZ,沪深股市 深成 上证 收复 大部分 失地 创业板 指数 逆弹 
2016-02-15,000063.SZ,沽空 数据 今天 截至 上午 收市 主板 之 证券 卖空 成交量 
2016-02-15,000063.SZ,新纶科技 进口 替代 空间 广阔 中性 评级 
2016-02-15,000063.SZ,互动 股 股价 溢价 及 折让 对照表 
2016-02-15,000063.SZ,盈警 盈喜 表列 过去 一个月 发出 盈警 及 盈喜 之 股份 
2016-02-15,000063.SZ,中兴通讯 融资 融券 数据 月日 
2016-02-15,000063.SZ,主板 上市公司 通告 摘要 一览 
2016-02-15,000063.SZ,银联卡 网络 交易 再创新高 股 启动 在 即 
2016-02-15,000063.SZ,中国 市场 重塑 芯片 格局 华为 小米 搅局 高通 严峻 
2016-02-15,000063.SZ,蜕变 只 需一云 一图 一网 
2016-02-15,000063.SZ,深市 公告 摘要 年月日 
2016-02-15,000063.SZ,中兴通讯 股份有限公司 关于 召开 二一六年 第一次 临时 股东大会 的 提示性 公告 
2016-02-15,000063.SZ,军工 消息面 暖风 频吹 军工 改革 概念股 迎来 新一轮 行情 
2016-02-14,000063.SZ,引力波 刷 爆 朋友圈 虐杀 单身 狗火 了 这些 概念股 名单 
2016-02-14,000063.SZ,奇葩 的 引力波 概念股 
2016-02-14,000063.SZ,春节 期间 全球股市 溃败 四类 股 或 成 节后 反弹 先锋 
2016-02-14,000063.SZ,中兴 发出 MWC 官方 邀请函 月 号 见 
2016-02-14,000063.SZ,同质化 严重 洗牌 将 至 多个 手机 品牌 未 完成 业绩 目标 
2016-02-14,000063.SZ,手机 全球 榜 华为 大赢家 联想 大 输家 
2016-02-12,000063.SZ,世界 移动 通信 大会 将 于 月日 举行 股 利剑 出鞘 
2016-02-10,000063.SZ,春节 抢红包 战况 激烈 移动 支付 概念股 望 持续 发力 
2016-02-09,000063.SZ,今日 舆情 中兴通讯 防火 防盗 防 基金 N年 前 基金 不仅 被 庄家 鄙视 还 买条 
2016-02-08,000063.SZ,截至 月日 A H股 共计 只 股票 股价 倒挂 
2016-02-08,000063.SZ,今日 舆情 中兴通讯 中兴 G 地空 技术 飞机 直播 春晚 速率 可达 M 条 
2016-02-08,000063.SZ,到期 港股 认股证 一览表 月日 
2016-02-07,000063.SZ,内蒙 移动 启动 G 高清 语音 试 商用 
2016-02-06,000063.SZ,中兴通讯 助力 盐城 移动 打造 智慧 城市 云 平台 
2016-02-06,000063.SZ,金华 电信 携手 中兴通讯 完成 SDNIPRAN 应用 部署 
2016-02-06,000063.SZ,国睿 科技 年 年报 点评 内生 增长 强劲 改革 注入 主线 清晰 
2016-02-06,000063.SZ,下一代 广播网 无线 系统 来临 
2016-02-05,000063.SZ,大中华 股市 沪 指羊年 最后 交易日 收低 外储 缩水 
2016-02-05,000063.SZ,截至 月日 A H股 共计 只 股票 股价 倒挂 
2016-02-05,000063.SZ,互动 股 股价 及升 跌 一览 
2016-02-05,000063.SZ,苏宁 中兴 实现 跨界 合作 涉及 云 计算 等 多个 领域 
2016-02-05,000063.SZ,报告 花旗 下调 中兴通讯 目标价 维持 买入 评级 
2016-02-05,000063.SZ,异动股 高伟 电子 获 花旗 看好 现价 升 逾 
2016-02-05,000063.SZ,外资 精点 花旗 人币 贬值 对内 企 盈利 温和 负面 列出 受 影响 股份 
2016-02-05,000063.SZ,法国电信 选择 中兴通讯 为 其 承建 西班牙 分支 的 光纤网络 
2016-02-05,000063.SZ,云南 林业 迈入 大 数据 时代 
2016-02-05,000063.SZ,互动 股 股价 溢价 及 折让 对照表 
2016-02-05,000063.SZ,G 时代 正 悄然 临近 业界 巨头 展开 激烈 竞争 
2016-02-05,000063.SZ,中兴通讯 融资 融券 数据 月日 
2016-02-05,000063.SZ,中国 首个 林业 大 数据中心 和 林权 交易 收储 中心 落户 云南 
2016-02-05,000063.SZ,熊 孩子 专用 中兴 日本 推 G 通话 儿童 手表 
2016-02-05,000063.SZ,凭借 美国 欧洲 市场 中兴 销售额 增长 
2016-02-04,000063.SZ,张近东 是 转型 以来 增速 最快 一年 年 五大 产业 全面 出击 图 
2016-02-04,000063.SZ,截至 月日 A H股 共计 只 股票 股价 倒挂 
2016-02-04,000063.SZ,何继江 电动汽车 是 能源 互联网 的 重要 支柱 
2016-02-04,000063.SZ,平煤 神马 转型 不 丢 传统产业 
2016-02-04,000063.SZ,中兴 手机 的 转型 与 坚持 重新 思考 亲民 
2016-02-04,000063.SZ,红豆股份 兴民 钢圈 等 股票 资金 流速 居前 
2016-02-04,000063.SZ,内蒙 移动 启动 G 高清 语音 试 商用 中兴通讯 承建 
2016-02-04,000063.SZ,iPhone 有望 导入 双 镜头 台陆 日 业者 积极 送样 
2016-02-04,000063.SZ,盈警 盈喜 表列 过去 一个月 发出 盈警 及 盈喜 之 股份 
2016-02-04,000063.SZ,中兴通讯 融资 融券 数据 月日 
2016-02-04,000063.SZ,我国 确定 推动 八大 产业 技术创新 三 大方向 最受 关注 
2016-02-04,000063.SZ,珠海 中兴 共建 世界级 新能源 汽车 基地 
2016-02-03,000063.SZ,世纪 证券 通信 行业 研究 周报 
2016-02-03,000063.SZ,截至 月日 A H股 共计 只 股票 股价 倒挂 
2016-02-03,000063.SZ,月日 千股 千评 深市 
2016-02-03,000063.SZ,中兴通讯 融资 融券 数据 月日 
2016-02-03,000063.SZ,到期 港股 认股证 一览表 月日 
2016-02-03,000063.SZ,春节 抢红包 如火如荼 五股 涉 手机 支付 或 被 炒作 
2016-02-03,000063.SZ,手机 换 新 不妨 直上 G 
2016-02-03,000063.SZ,iPhone 有望 导入 双 镜头 智能手机 面板 LTPS 为 今年 主流 
2016-02-03,000063.SZ,歧视 民企 的 王石 这次 错 了 
2016-02-02,000063.SZ,月日 物 联网 新闻 早 知道 李克强 考察 D 打印 钢 企业 苹果 或弃 AWS 云 服务 
2016-02-02,000063.SZ,信息科技 紧跟 价值 主线 布局 中长线 机会 
2016-02-02,000063.SZ,周三 机构 强烈推荐 的 股票 一览 股可 闭眼 买入 
2016-02-02,000063.SZ,月日 千股 千评 深市 
2016-02-02,000063.SZ,截至 月日 A H股 共计 只 股票 股价 倒挂 
2016-02-02,000063.SZ,iPhone 有望 导入 双 镜头 台陆 日 业者 积极 送样 
2016-02-02,000063.SZ,中兴通讯 将 发布 移动 fronthaul 承载 室外 型 OTN 新品 
2016-02-02,000063.SZ,几家 欢喜 几家愁 小米 华为 等 厂商 的 过去 与 未来 
2016-02-02,000063.SZ,中兴通讯 融资 融券 数据 月日 
2016-02-02,000063.SZ,到期 港股 认股证 一览表 月日 
2016-02-02,000063.SZ,胜算 在握 永隆 银行 叶国邦 推荐 江苏 宁沪及 中兴通讯 
2016-02-02,000063.SZ,四季度 次 新 偏股 基金 仓位 分化 成长 蓝筹 各有所爱 
2016-02-02,000063.SZ,一月 大宗 交易 下降 至 亿元 机构 席位 套现 亿元 
2016-02-02,000063.SZ,通信 板块 震荡 中 关注 业绩 确定 高 成长 个股 
2016-02-02,000063.SZ,月 机构 调研 股 计算机 等 行业 最受 青睐 
2016-02-02,000063.SZ,中兴通讯 MICT 战略 彰显 成效 创新 业务 探索 价值 
2016-02-01,000063.SZ,月日 千股 千评 深市 
2016-02-01,000063.SZ,月日 晚间 重要 行业 研究 汇总 附股 
2016-02-01,000063.SZ,异动股 富智康 被 德银削 目标价 现升 逾 
2016-02-01,000063.SZ,掘金 午后 券商 聚焦 两大 板块 后市 或 爆发 
2016-02-01,000063.SZ,沽空 数据 今天 截至 上午 收市 主板 之 证券 卖空 成交量 
2016-02-01,000063.SZ,中兴 跨 领域 与 首钢 合作 布局 新能源 汽车 
2016-02-01,000063.SZ,互动 股 股价 溢价 及 折让 对照表 
2016-02-01,000063.SZ,通信 行业 跟踪 公司业绩 预览 关注 业绩 确定 高 成长 个股 
2016-02-01,000063.SZ,盈警 盈喜 表列 过去 一个月 发出 盈警 及 盈喜 之 股份 
2016-02-01,000063.SZ,中兴通讯 融资 融券 数据 月日 
