Date,Bid,Descript,pred
2017/5/16,000063.SZ,瀹変俊 閫氫俊 澶氶噸 鍒╁ソ 棰勬湡 涓叴閫氳 SZ 澶ф定 ,1
2017/5/17,000063.SZ,涓叴閫氳 涓€甯?涓€璺?棰戠箒 鍑洪暅 G 鐩稿叧 鎶€鏈?甯冨眬 棰嗗厛 鍥藉 鍚嶇墖 鍦颁綅 鍗拌瘉 鍩烘湰闈?鎻愬崌 ,1
2017/5/17,000063.SZ,涓叴閫氳 G 鐗?鑱旂綉 绾?榫欏ご 涓€甯?涓€璺?鐪?鐧介┈ ,-1
2017/5/18,000063.SZ,鏂板崕 閿?钁ｄ簨 鐜?灏忚嫍 杈炶亴 鏇句换 涓叴閫氳 渚涘簲閾?缁忕悊 ,-1
2017/5/18,000063.SZ,涓叴閫氳 鍏徃 璺熻釜 鎶ュ憡 涓€甯?涓€璺?鍔╂帹 娴峰 涓氬姟 鍙戝睍 G 鎻愰€?涓氱哗 浼板€?鏈夋湜 鍙屽崌 ,-1
2017/5/18,000063.SZ,涓叴閫氳 灞曟湜 闀挎湡 鍙戝睍 鍜?鍥炴姤 澧炴寔 璇勭骇 ,-1
2017/5/18,000063.SZ,鍗庡垱 閫氫俊 PTN 閲囨爣 涓叴閫氳 浠介 澶у箙 瓒?棰勬湡 鍐呭惈 鍘嗗勾 鎷涙爣 姊崇悊 ,1
2017/5/18,000063.SZ,涓滃惔 鏅ㄦ姤 涓偂 涓変竴 閲嶅伐 椤惧 瀹跺眳 鍗庣瓥 褰辫 涓叴閫氳 ,-1
2017/5/18,000063.SZ,涓叴閫氳 寰愬姏 鍥㈤槦 鍏ㄥ姏 鍙備笌 鍥藉 G 璇曢獙 浜?闃舵 娴嬭瘯 灞曟湜 闀挎湡 鍙戝睍 鍜?鍥炴姤 ,1
2017/5/22,000063.SZ,鏂规 閫氫俊 涓叴閫氳 绯诲垪 娣卞害 鎶ュ憡 涔嬩簩 鍏ㄧ悆 ICT 宸ㄥご 鏄?杩欐牱 鐐兼垚 鐨?,1
2017/5/22,000063.SZ,涓叴閫氳 閫嗗競 灏忔 鎷夊崌 杩炵画 涓?浜ゆ槗鏃?鍒涗釜 鏈?鏂伴珮 浠婃棩 鍏虫敞 杩?鑲?,-1
2017/5/22,000063.SZ,涓叴閫氳 涓叴閫氳 澶?姣斾緥 涓爣 绉诲姩 PTN 闆嗛噰 寮哄ぇ 绔炰簤鍔?閫愭 鏄剧幇 ,1
2017/5/23,000063.SZ,涓叴閫氳 鍔╁姏 閭偍 閾惰 璺佃 鏅儬 閲戣瀺 ,1
2017/5/24,000063.SZ,涓叴 鎴?灏?鍑哄敭 鍔瘮浜?閮ㄥ垎 鑲℃潈 鍚庤€?璋嬫眰 鐙珛 涓婂競 ,-1
2017/5/24,000063.SZ,涓€?璇勭骇 閫氫俊 琛屼笟 鍛ㄦ姤 澶х洏 鎸佺画 鎺㈠簳 閫?浣?鍏虫敞 閫氫俊 钃濈 涓偂 ,-1
2017/5/25,000063.SZ,涓叴閫氳 鍩轰簬 鍖哄潡 閾?鐨?涓嬩竴浠?鐢靛瓙 璇佺収 鍏变韩 骞冲彴 浜浉 鏁?鍗氫細 ,1
2017/5/26,000063.SZ,涓叴閫氳 澶ц薄 宸茬粡 璧疯垶 浣曚笉 涓€璧?灏藉叴 ,-1
2017/5/30,000063.SZ,涓俊 寤烘姇 閫氫俊 涓叴 鎻愬嚭 G 鏍稿績缃?鏋舵瀯 鍖楁枟 楂樼簿搴?瀹氫綅 鎴?鐑偣 ,1
2017/5/31,000063.SZ,瀹変俊 閫氫俊 姣忓懆 瑙傜偣 涓夊ぇ 杩愯惀鍟?SDNNFV 鎴樼暐 閫愭笎 鏄庢櫚 涔?G 涓滈 涓叴閫氳 鍐?璧疯埅 瀹変俊 閫氫俊 澶忓簮鐢?褰檸 鍥㈤槦 ,-1
2017/6/2,000063.SZ,涓叴閫氳 涔?闂節绛?鍓栨瀽 鍏徃 涔?鏈€ 鏍稿績 闂 ,-1
2017/6/2,000063.SZ,鎷涘晢 閫氫俊 骞茶揣 婊℃弧 涔?闂節绛?鍓栨瀽 涓叴閫氳 涔?鏈€ 鏍稿績 闂 ,1
2017/6/6,000063.SZ,涓叴閫氳 涓?RedHat 鎴愬姛 瀹屾垚 vEPC 鏂规 瀵规帴 璁よ瘉 ,-1
2017/6/7,000063.SZ,涓叴 鏅鸿兘鎵嬫満 涓氬姟 璺屽嚭 琛屼笟 绗竴 闃佃惀 鍑鸿揣閲?涓嬮檷 ,-1
2017/6/7,000063.SZ,涓叴閫氳 A H鑲?榻愭定 鑲′环 鍒?闃舵 鏂伴珮 ,-1
2017/6/7,000063.SZ,涓叴閫氳 鐮旂┒ 绯诲垪 涔嬩笁 鍙嶆€?骞?鐖辩珛淇?涓叴 鏈洪亣 鍦?G 鍥藉悰 閫氫俊 瀹嬪槈鍚?鍥㈤槦 ,-1
2017/6/14,000063.SZ,娉夊窞 绉诲姩 鎼烘墜 涓叴閫氳 鍟嗙敤 DMIMO 涓?杞芥尝 宄板€?閫熺巼 绐佺牬 Gbps ,1
2017/6/15,000063.SZ,涓叴閫氳 绛剧讲 G 鏀瑰彉 绀句細 浜т笟 鎺ㄨ繘 鍊¤涔?鍔╁姏 G 浜т笟 鍚堜綔 杩堝嚭 閲嶈 涓€姝?,1
2017/6/15,000063.SZ,OPNFV 鍖椾含 宄颁細 闅嗛噸鍙紑 涓叴閫氳 鍒嗕韩 闈㈠悜 绉诲姩 缃戠粶 鐨?NFV 鍟嗙敤 瀹炶返 ,-1
2017/6/15,000063.SZ,涓叴閫氳 鎼?鏈€鏂?PaaS 骞冲彴 浜浉 OPNFV 宄颁細 ,-1
2017/6/15,000063.SZ,涓俊 寤烘姇 閫氫俊 鍏ㄧ悆 閫氫俊 璁惧 鍟?娣卞害 瀵规瘮 璇哄熀浜?鐖辩珛淇?娑ㄨ穼 鍜?涓叴 鏈?鑱旂郴 涔?闄?G 宄颁細 绾 鍜?NBIoT 鏈€鏂?鐐硅瘎 ,-1
2017/6/16,000063.SZ,涓叴閫氳 寮犲缓鍥?鍋?G 鏃朵唬 鐨?鍒涙柊鑰?瀹炶返鑰?鍜?浣?鑳借€?,1
2017/6/16,000063.SZ,涓叴閫氳 绯诲垪 鐮旂┒ 涔?鍥?琚?浣庝及 鐨?鐮斿彂 瀹炲姏 鍔╁姏 涓叴 G 澶嶅叴 鍥藉悰 閫氫俊 瀹嬪槈鍚?鍥㈤槦 ,-1
2017/6/16,000063.SZ,骞?鍟嗙敤 鐨?G 涓叴閫氳 宸茬粡 涓?浜?鍝簺 鍏堟墜妫?,-1
2017/6/18,000063.SZ,闄堟 浼氳 涓叴閫氳 鍏徃鎬昏 璧靛厛鏄?骞?鍏卞悓 瑙佽瘉 绛剧害 ,-1
2017/6/18,000063.SZ,鍏夊ぇ 閫氫俊 鐢版槑鍗?鍥㈤槦 琛屼笟 鍛ㄦ姤 鍥藉 灞傞潰 鍑哄彴 瀹氶噺 鐩爣 NBIoT 钀藉湴 鏈夋湜 鍔犻€?,1
2017/6/19,000063.SZ,涓叴閫氳 棣栨帹 杞ㄩ亾 浜?鏂规 闂€€ 鍖椾含 鍥介檯 鍩庡競 杞ㄩ亾浜ら€?灞?,-1
2017/6/19,000063.SZ,涓叴閫氳 鍥涢噸 淇濋殰 鐮?鏅鸿兘瀹跺眳 闅愬咖 ,1
2017/6/19,000063.SZ,鍐嶅垱 杈夌厡 涓叴閫氳 鍏?浼犺緭 浜у搧 鑾?GlobalData 鏍稿績 鍒嗙粍 鍏?浼犻€?棰嗗厛鑰?璇勪环 ,-1
2017/6/20,000063.SZ,鍏徃 娣卞害 涓叴閫氳 绱ф姄 G 鍘嗗彶 鏈洪亣 鏈潵 涓叴 鍙?鏈?瀹変俊 閫氫俊 澶忓簮鐢?褰檸 鍥㈤槦 ,1
2017/6/20,000063.SZ,涓叴閫氳 灏?骞?鑲＄エ 鏈熸潈 婵€鍔?璁″垝 鍐呭箷 淇℃伅 鐭ユ儏浜?涓?瀛樺湪 鍐呭箷浜ゆ槗 琛屼负 ,1
2017/6/20,000063.SZ,涓叴閫氳 鍥藉唴澶?涓嶆柇 鎻愰€?G 榫欏ご 鐧介┈ 鍐嶈繋 鍒╁ソ ,1
2017/6/20,000063.SZ,鍙戝竷 G 绔埌 绔?鏁翠綋 瑙ｅ喅鏂规 涓叴閫氳 绉?G 浠介 灏?瓒?G ,1
2017/6/21,000063.SZ,涓叴閫氳 鍙戝竷 闈㈠悜 DCI 鐨?鐩掑紡 瓒?GOTN 鏂板搧 ZXONE ,1
2017/6/21,000063.SZ,涓叴閫氳 A H鑲?榻愭定 鍧?鍒?闃舵 鏂伴珮 ,-1
2017/6/21,000063.SZ,鏈烘瀯 涓婅皟 鑲?璇勭骇 涓叴閫氳 鐩爣 娑ㄥ箙 ,-1
2017/6/21,000063.SZ,涓叴閫氳 鑲′笢澶т細 璋冪爺 绾 ,1
2017/6/21,000063.SZ,閫氫俊 琛屼笟 杩愯惀鍟?鍔犻€?鏁版嵁涓績 寤鸿 鍏ㄧ悆 G 鏍囧噯 棰勮 浠婂勾 瀹屾垚 绗竴涓?鐗堟湰 ,-1
2017/6/21,000063.SZ,閫氫俊 琛屼笟 骞?涓湡 绛栫暐 鎶ュ憡 涓囩墿 浜掕仈 涓婚 鎺橀噾 鍓?鎸?榫欏ご ,-1
2017/6/21,000063.SZ,閫氫俊 琛屼笟 骞?涓嬪崐骞?鎶曡祫 绛栫暐 鎶婃彙 鍏夐€氫俊 鐗?鑱旂綉 鍙?G 缁撴瀯鎬?浜偣 甯冨眬 缁嗗垎 棰嗗煙 榫欏ご 鏍囩殑 ,-1
2017/6/21,000063.SZ,鏂?閫氫俊 琛屼笟 鍛ㄦ姤 涓?NBIoT 鍩虹珯 寤鸿 瑙勫垝 鍔犻€?鐗?鑱旂綉 鏃朵唬 鍒版潵 Ovum 鎻愬崌 骞?,1
2017/6/22,000063.SZ,涓叴 宕旇壇鍐?瑙ｈ 澶?瑙嗛 濡備綍 甯姪 杩愯惀鍟?鏁板瓧鍖?杞瀷 ,1
2017/6/22,000063.SZ,瑙ｈ 涓叴閫氳 鑲′笢澶т細 鍏抽敭 淇℃伅 寮哄寲 G 鎶曞叆 鐬勫噯 鍏ㄧ悆 甯傚満 ,1
2017/6/22,000063.SZ,瑙ｈ 涓叴閫氳 鑲′笢澶т細 鍏抽敭 淇℃伅 寮哄寲 G 鎶曞叆 鐬勫噯 鍏ㄧ悆 甯傚満 ,1
2017/6/22,000063.SZ,渚濇墭 鍚勮嚜 璧勬簮 鍙?浼樺娍 浣冲厗涓?鑱旀墜 涓叴閫氳 鎵撻€?鏅烘収 鍩庡競 ,1
2017/6/23,000063.SZ,浠?鐢ㄦ埛 闇€姹?涓?涓诲 鎶€鏈?椹卞姩 涓撹 涓叴閫氳 鍓€昏 娓╄壇 鑹?,-1
2017/6/23,000063.SZ,涓祫 寮傚姩 涓叴閫氳 杩戞湡 鑾峰寳姘?娑屽叆 鐜板崌 ,-1
2017/6/23,000063.SZ,涓叴閫氳 绾冲叆 MSCI 鏂板叴甯傚満 鎸囨暟 ,1
2017/6/23,000063.SZ,涓叴閫氳 鏈潵 涓叴 鍙?鏈?涔板叆 璇勭骇 ,1
2017/6/25,000063.SZ,娴烽€?鏈?鍔叉澗 鍥㈤槦 涓叴閫氳 璺熻釜 鐮旂┒ MWC 鍙紑 鍦?鍗?寮曢 G 娌荤悊 鍔犻€?鏀瑰杽 ,-1
2017/6/26,000063.SZ,涓夌 榻愬彂 涓叴閫氳 鍙戝竷 NBIoT 姘寸數 姘旇〃 浜у搧 ,-1
2017/6/26,000063.SZ,涓叴閫氳 鍙戝竷 NBIoT 鏅烘収 娌绘按 瑙ｅ喅鏂规 ,1
2017/6/26,000063.SZ,涓叴閫氳 鍏徃 璺熻釜 鎶ュ憡 MWC 鍙紑 鍦?鍗?寮曢 G 娌荤悊 鍔犻€?鏀瑰杽 ,-1
2017/6/26,000063.SZ,涓祫 寮傚姩 涓叴閫氳 鍗囬€惧瘜 鐟炵画鍚?涔板叆 ,1
2017/6/26,000063.SZ,閫氫俊 涓叴閫氳 鑲′笢澶т細 褰版樉 淇″績 鍏抽敭闂 閲婄枒 鎴愰暱 纭畾 ,1
2017/6/26,000063.SZ,鏈潵 鍗佸勾 娴侀噺 澧為暱 鍗冨€?涓叴閫氳 濡備綍 鐮村眬 ,-1
2017/6/27,000063.SZ,涓叴閫氳 鍋滅墝 绛瑰垝 鑲℃潈 婵€鍔?,1
2017/6/27,000063.SZ,涓叴閫氳 涓囧厓 骞崇背 妤奸潰 浠疯幏 娣卞湷婀?瓒呯骇 鎬婚儴 鍩哄湴 浣嶄簬 璞畢 鐗囧尯 ,1
2017/6/27,000063.SZ,涓叴閫氳 鏂ユ嬁鍦?,1
2017/6/27,000063.SZ,涓叴閫氳 閫?鍦?娣卞湷婀?瓒呯骇 鎬婚儴 鍩哄湴 鎷?鍦?,-1
2017/6/27,000063.SZ,涓叴閫氳 绔炲緱 鍗楀北鍖?涓€ 鍦板潡 鍦熷湴 浣跨敤鏉?,1
2017/6/27,000063.SZ,涓叴閫氳 钁ｄ簨浼?浼氳 瀹¤ 閫氳繃 浠ヤ笉瓒?绔炰拱 娣卞湷婀?瓒呯骇 鎬婚儴 鍦熷湴 ,1
2017/6/27,000063.SZ,涓叴閫氳 绔炲緱 鍗楀北鍖?娣卞湷婀?瓒呯骇 鎬婚儴 鍩哄湴 ,-1
2017/6/27,000063.SZ,涓叴閫氳 鎴愬姛 鑾峰彇 鍦熻€冲叾 鍗槦 閫氳 鍏徃 棣栦釜 鏈洪《鐩?璁㈠崟 ,1
2017/6/27,000063.SZ,涓叴閫氳 绁炲窞鏁扮爜 绛?涓?鍏徃 鏂ヨ祫 杩戠櫨 鍦?娣卞湷婀?鎷?鍦?,1
2017/6/27,000063.SZ,涓叴閫氳 鐐硅瘎 G 寮€鍚?閫氫俊 鏂?鏃朵唬 鍏徃 杩?鍙戝睍 鑹満 ,-1
2017/6/27,000063.SZ,閫氫俊 琛屼笟 鐮旂┒ 鍛ㄦ姤 G 鍔犻€?涓叴 鍏堣 ,1
2017/6/28,000063.SZ,鐜悆 骞惰喘 閫熼€?闃块噷 灏?鏀惰喘 涓叴閫氳 鏃椾笅 杞欢 鍏徃 ,-1
2017/6/28,000063.SZ,濯掍綋 闃块噷 浜胯喘 涓叴閫氳 杞欢 涓氬姟 浜ゆ槗 鎺ヨ繎 杈炬垚 ,1
2017/6/28,000063.SZ,涓叴閫氳 涓惧姙 G 浜т笟 楂樺嘲璁哄潧 鍥涚 榻愪笅 鍔犻€?G 鍟嗙敤 杩涚▼ ,1
2017/6/28,000063.SZ,娑堟伅 绉?闃块噷 鏀惰喘 涓叴閫氳 鏃椾笅 鍏徃 瀹樻柟 涓嶄簣缃瘎 ,-1
2017/6/28,000063.SZ,涓叴閫氳 鍙戝竷 闈㈠悜 鍟嗙敤 閮ㄧ讲 鐨?G 鏁翠綋 瑙ｅ喅鏂规 ,1
2017/6/28,000063.SZ,闃块噷 鎴?鏂ヨ祫 瓒?鏀惰喘 涓叴 鏃椾笅 鍏徃 ,-1
2017/6/28,000063.SZ,鍔╂帹 鏅烘収 绋庡姟 璀﹀姟 涓叴 棰嗚埅 绉诲姩 瀹夊叏 鍔炲叕 ,1
2017/6/28,000063.SZ,澶栧獟 闃块噷宸村反 鎹倝 纾嬪晢 灏?浠ヨ嚦 澶?浜烘皯甯?鏀惰喘 涓叴閫氳 鏃椾笅 杞欢 闄勫睘 鍏徃 ,-1
2017/6/28,000063.SZ,闃块噷宸村反 纾嬪晢 浠ヨ嚦 澶?鏀惰喘 涓叴閫氳 鏃椾笅 涓叴 杞垱 ,1
2017/6/28,000063.SZ,鐢?IT 鎬濈淮 鍔犻€?杞瀷 涓叴閫氳 CarrierDevOps 鎵撻€?瀹氬埗 鍖?缃戠粶 鍒囩墖 ,-1
2017/6/28,000063.SZ,涓叴閫氳 涓?涓浗绉诲姩 鍦?涓婃捣 MWC 鑱斿悎 灞曠ず G 澶栧満 鐩存挱 ,1
2017/6/28,000063.SZ,G 楠岃瘉 涓冨ぇ 搴旂敤 鍦烘櫙 涓叴閫氳 鍒锋柊 G 浜?闃舵 璇曢獙 澶氶」 璁板綍 ,1
2017/6/28,000063.SZ,涓叴閫氳 鍙戝竷 ElasticNetOES 鎶€鏈?鐧界毊涔?,1
2017/6/28,000063.SZ,G 楠岃瘉 涓冨ぇ 搴旂敤 鍦烘櫙 涓叴閫氳 鍒锋柊 G 浜?闃舵 璇曢獙 澶氶」 璁板綍 ,1
2017/6/28,000063.SZ,涓叴閫氳 鍙戝竷 G 鏍稿績缃?鐧界毊涔?鍏ㄥ姏 鎺ㄨ繘 鏁板瓧鍖?杞瀷 ,1
2017/6/28,000063.SZ,涓叴閫氳 鍙戝竷 G 鏍稿績缃?鐧界毊涔?鍏ㄥ姏 鎺ㄨ繘 鏁板瓧鍖?杞瀷 ,1
2017/6/28,000063.SZ,涓叴閫氳 鏂ヨ祫 浜挎媿 涓?娣卞湷婀?鎬婚儴 鍩哄湴 鍦板潡 ,1
2017/6/28,000063.SZ,鎺ㄨ崘 璇勭骇 閫氫俊 琛屼笟 鍛ㄦ姤 MWC 涓婃捣 鍗冲皢 涓捐 閲嶇偣 鍏虫敞 G 涓庣墿 鑱旂綉 ,1
2017/6/29,000063.SZ,涓叴閫氳 鑳芥定 澶氬皯 涓轰粈涔?鐪嬪ソ 涓叴閫氳 ,1
2017/6/29,000063.SZ,涓叴閫氳 棣栧腑 绉戝瀹?绌哄垎 澶嶇敤 鏄?涓叴閫氳 棰嗚窇 G 鍒惰儨 鐐?,1
2017/6/29,000063.SZ,涓叴 姣忓勾 鏂ヨ祫 浜?鍔犲ぇ G 鐮斿彂 鍙戝竷 闈㈠悜 鍟嗙敤 閮ㄧ讲 G 鏁翠綋 瑙ｅ喅鏂规 ,1
2017/6/29,000063.SZ,涓叴閫氳 寮€鍚?骞夸笢 G 澶栧満 璇曢獙 骞?G 灏?瀹炵幇 棰?鍟嗙敤 ,-1
2017/6/29,000063.SZ,涔板叆 璇勭骇 涓叴閫氳 鍔ㄦ€?鐐硅瘎 MASSSIVEMIMO 浜у搧 闂寒 MWC ,-1
2017/6/29,000063.SZ,缃戠粶 涓?杩愯惀 閲嶆瀯 鍔╁姏 澶?瑙嗛 鍙戝睍 涓叴閫氳 鎴愬姛 涓惧姙 澶?瑙嗛 鍏ㄧ悆 楂樺嘲璁哄潧 ,1
2017/6/29,000063.SZ,鏅哄緱 鍏堟満 鍔?鍦?浜轰负 涓叴閫氳 鍙戝竷 uSmartAI 鏅鸿兘 鏈哄櫒浜?,-1
2017/6/29,000063.SZ,涓叴閫氳 鎴愬姛 涓惧姙 绗簩灞?RCS 鍏ㄧ悆 楂樺嘲璁哄潧 ,1
2017/6/29,000063.SZ,鑲?鐒︾偣 涓叴閫氳 鑲?寰崌 浼?闃块噷宸村反 鎷?閫?浜胯喘 涓叴 杞垱 ,1
2017/6/29,000063.SZ,涓祫 寮傚姩 涓叴 鍗?姝ゅ墠 浼犺幏 闃块噷 鏀惰喘 杞欢 闄勫睘 ,1
2017/6/29,000063.SZ,涓叴閫氳 鐜囧厛 鍙戝竷 RCSMaaP 瑙ｅ喅鏂规 ,-1
2017/6/29,000063.SZ,MWC 涓婃捣 灞?涓叴閫氳 澶?瑙嗛 鍙戝竷 鏅烘収 杩愯惀 瑙ｅ喅鏂规 ,1
2017/6/29,000063.SZ,浼?涓叴 杞垱 娆?浜?鍗栬韩 闃块噷 鍛樺伐 鎵€ 鎸?鑲′环 娑ㄥ€?,1
2017/6/29,000063.SZ,闃块噷 璁″垝 鏈€楂?鏀惰喘 涓叴 杞垱 鍔犲己 浜?璁＄畻 ,1
2017/6/29,000063.SZ,绉€澶?瑙嗛 瀹炲姏 涓叴閫氳 MWC 涓婃捣 灞?鍏ㄧ▼ VR 鐩存挱 ,-1
2017/6/29,000063.SZ,绉€澶?瑙嗛 瀹炲姏 涓叴閫氳 MWC 涓婃捣 灞?鍏ㄧ▼ VR 鐩存挱 ,-1
2017/6/29,000063.SZ,绉€澶?瑙嗛 瀹炲姏 涓叴閫氳 MWC 涓婃捣 灞?鍏ㄧ▼ VR 鐩存挱 ,1
2017/6/30,000063.SZ,MWCS 涓叴閫氳 鎴?瀹炲姏 鎷呭綋 G 鐪?涓叴 ,1
2017/6/30,000063.SZ,MWC 涓婃捣 骞茶揣 涓叴閫氳 寮犲缓鍥?浠?鍥涗釜 鏂归潰 鏉?杩庢帴 G 鍒版潵 ,1
2017/6/30,000063.SZ,MWC 涓婃捣 鏋勫缓 鏂?骞冲彴 鎵撻€?鏂?鐢熸€?瑙嗛 鐩村嚮 涓叴閫氳 RCS 浜偣 ,1
2017/6/30,000063.SZ,DMIMO 鍐嶅睍 绁炲▉ 鍚夋灄 绉诲姩 鎼烘墜 涓叴閫氳 淇濋殰 鍥介檯 椹媺鏉?,1
2017/6/30,000063.SZ,MWC 涓婃捣 瑙嗛 鐩村嚮 涓叴閫氳 灞曞彴 浜偣 G 鏉?浜?,-1
2017/6/30,000063.SZ,闃块噷 鎷?鏀惰喘 涓叴 杞?鍒涗簯 璁＄畻 鍑烘捣 寮€鍚?涔颁拱 涔?妯″紡 ,1
2017/6/30,000063.SZ,涓叴 鍚戦檯楣?G 涓?G 鍏辩珯 寤鸿 瀹屽叏 鍙 ,1
2017/6/30,000063.SZ,涓浗鑱旈€?鎼烘墜 涓叴閫氳 瀹屾垚 涓氬唴 棣栦釜 LTEFDD 绯荤粺 MassiveMIMO 澶栧満 绯荤粺 绾?楠岃瘉 ,-1
2017/6/30,000063.SZ,涓叴閫氳 閲嶇 鍙戝竷 NFV 鏂板搧 ZXRVvRoutervMSR 铏氭嫙 璺敱鍣?,-1
2017/6/30,000063.SZ,涓叴 涓撳 璇﹁В G 鍟嗙敤 閮ㄧ讲 鍏跺疄 娌?鎯宠薄 涓?閭ｄ箞 闅?,1
2017/6/30,000063.SZ,閫氫俊 琛屼笟 闃块噷宸村反 鎷?鏀惰喘 涓叴 杞垱 ,1
2017/7/6,000063.SZ,鍓嶇灮 涓?瀹炶返 骞跺瓨 涓叴 澶疄 G 鍏ㄤ负 DSP 杞瀷 ,1
2017/7/6,000063.SZ,骞?鍒板簳 鑳藉惁 瀹炵幇 G 鍟嗙敤 涓叴閫氳 鏈变紡鐢?璇?鏈?淇濊瘉 ,1
2017/7/6,000063.SZ,涓叴閫氳 鍓€昏 娓╄壇 鑹弻鎽?搴旇 鏄?鍗冨厓 鏈?鐨?鏂?闂ㄦ ,-1
2017/7/6,000063.SZ,閫氫俊 琛屼笟 鍛ㄦ姤 澶х洏 鏁寸悊 涔嬮檯 鍏虫敞 涓姤 棰勫 涓偂 ,1
2017/7/7,000063.SZ,寮虹儓鎺ㄨ崘 A 璇勭骇 涓叴閫氳 鐐硅瘎 鑲℃潈 婵€鍔?鎺堜簣 澶疄 鏈潵 鍙戝睍 鍩虹 ,-1
2017/7/7,000063.SZ,G 鍔犻€?閫氫俊涓?鍙橀潻 涓叴閫氳 鎼?涓?杞瀷 蹇溅 ,-1
2017/7/7,000063.SZ,涓叴閫氳 鎵撻€?鏅烘収 寮犳睙 鍥尯 寮?鍥磋 鍏ㄦ櫙 灞曠幇 G 鏈潵 鐢熸椿 ,-1
2017/7/7,000063.SZ,涓祫 寮傚姩 涓叴閫氳 鐜板崌 閲嶈繑 鍗佸ぉ 绾?,1
2017/7/7,000063.SZ,涓叴閫氳 POL 鏂规 瀹岀編 瑙ｅ喅 鏍″洯 閫氳 缃戠粶 闂 ,1
2017/7/7,000063.SZ,閫氫俊 璁惧 琛屼笟 鎶曡祫 鎶ュ憡 涓栫晫 绉诲姩 澶т細 G 杩涚▼ 鍦?鎻愰€?,-1
2017/7/9,000063.SZ,涓俊 寤烘姇 閫氫俊 涓浗鐢典俊 鍙戝竷 NBIOT 涓氬姟 濂楅 涓叴閫氳 鎺ㄥ姩 GNR 鏍囧噯 杩涚▼ ,-1
2017/7/10,000063.SZ,涓叴閫氳 鍚嶅垪 涓浗 杞欢 鐧惧己 浼佷笟 绗笁 ,1
2017/7/10,000063.SZ,G 缃戠粶 閲嶆瀯 鍌敓 鏂?甯傚満 涓叴閫氳 鍔犻€?寮€鐤嗘嫇鍦?閫氫俊浜т笟 缃?,1
2017/7/10,000063.SZ,G 涓?缃戠粶 閲?鏋勬垚 閲嶅ご鎴?涓叴閫氳 鍋?杩愯惀鍟?杞瀷 鍚堜紮浜?閫氫俊浜т笟 缃?,1
2017/7/10,000063.SZ,瑙ｈ 涓叴 涓婂崐骞?涓氱哗 鍐呴儴 绠＄悊 鍙橀潻 婵€鍙?鏈?璐ㄩ噺 鐨?澧為暱 ,1
2017/7/10,000063.SZ,G 寮勬疆鍎?榻愯仛涓€鍫?涓叴 鏀掑眬 鎺ㄥ姩 浜т笟 杩涚▼ ,1
2017/7/10,000063.SZ,涓浗鐢典俊 鎼烘墜 涓叴閫氳 鍔╁姏 鏁欒偛 淇℃伅鍖?寤鸿 ,-1
2017/7/10,000063.SZ,鎷?浜?涓叴 浣?鍛樺伐 鍒嗕嚎 鏈熸潈 浜哄潎 瓒?鐧句竾 閫氫俊浜т笟 缃?,-1
2017/7/10,000063.SZ,浼樹簬 澶у娍 璇勭骇 閫氫俊 琛屼笟 娣卞害 鎶ュ憡 甯冨眬 鎴愰暱 琛屼笟榫欏ご 杩庢帴 鐗?鑱旂綉 鍜?G 澶?鏃朵唬 ,1
2017/7/10,000063.SZ,澧炴寔 璇勭骇 閫氫俊 琛屼笟 鍛ㄦ姤 寤鸿 鍏虫敞 涓?鎶?琛屾儏 鍦?鐗?鑱旂綉 鍜?G 鏉垮潡 瀵绘壘 璐ㄤ紭 鎴愰暱 鑲?,1
2017/7/10,000063.SZ,鐪嬪ソ 璇勭骇 閫氫俊 琛屼笟 骞?涓湡 鎶曡祫 绛栫暐 鍏虫敞 缁嗗垎 琛屼笟榫欏ご 鏍囩殑 涓氱哗 澧為暱 鏄?鍏抽敭 ,1
2017/7/10,000063.SZ,澧炴寔 璇勭骇 閫氫俊 琛屼笟 鐮旂┒ 鍛ㄦ姤 鐢典俊 鍙戝竷 NBIOT 濂楅 鐗?鑱旂綉 骞冲彴 浠峰€?鏄剧幇 ,-1
2017/7/10,000063.SZ,閫氫俊 琛屼笟 鍛ㄦ姤 鍏夌氦 鍏夋 渚涗笉搴旀眰 鍏虫敞 琛屼笟 棰嗗厛 浼佷笟 浜ㄩ€?鍏夌數 鍜?涓ぉ 绉戞妧 ,1
2017/7/10,000063.SZ,閫氫俊 琛屼笟 鎶曡祫 鎶ュ憡 鍏夋 鍜?鍏夌氦 浠?澶勪簬 渚涗笉搴旀眰 鐨?鐘舵€?,-1
2017/7/10,000063.SZ,閫氫俊 琛屼笟 MWC 鏂板搧 灞曠ず 寮曢 G 娴疆 ,1
2017/7/11,000063.SZ,鎷涘晢 閫氫俊 姣忔棩 瑙侀椈 涓浗绉诲姩 鐗靛ご 瀹屾垚 ITUTG 浼犻€?绔嬮」 涓叴閫氳 NBIoT 鍔╁姏 闆勫畨 鏂颁竴浠?鐗?鑱旂綉 閮ㄧ讲 ,-1
2017/7/11,000063.SZ,涓叴閫氳 NBIoT 鍔╁姏 闆勫畨 鏂板尯 鏂颁竴浠?鐗?鑱旂綉 閮ㄧ讲 ,-1
2017/7/11,000063.SZ,涓叴閫氳 绉瀬 鎺ㄥ姩 G 鎶€鏈?灏藉揩 鍦?鍏ㄧ悆 鍟嗙敤 ,-1
